rennen,jahr,etappe,terrain,km,hm,ps,finisher,erste_gruppe,erste_gruppe_anteil,zeitgruppen,gruppengroesse_hinten,letzter_je_km,p5_je_km,p10_je_km,p25_je_km,p50_je_km,p75_je_km,p90_je_km,p100_je_km,rang10_je_km,rang20_je_km,rang30_je_km,rang50_je_km,rang75_je_km,rang100_je_km,rang150_je_km,ueber_zeitlimit
Vuelta,2018,3,Medium_Mountain,178.2,3160,114,175,112,0.64,19,3.5,8.181818181818182,0.0,0.0,0.0,0.0,1.2794612794612796,3.002244668911336,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.964085297418631,0
Vuelta,2018,4,Medium_Mountain,161.4,3300,193,175,1,0.005714285714285714,52,3.411764705882353,8.358116480793061,1.0532837670384139,1.20817843866171,2.7261462205700124,5.223048327137546,7.602230483271375,7.627013630731103,8.358116480793061,1.1586121437422552,1.20817843866171,1.9021065675340767,3.1598513011152414,4.907063197026022,5.836431226765799,7.627013630731103,0
Vuelta,2018,5,Hilly_Difficult,188.7,3178,116,175,3,0.017142857142857144,15,12.285714285714286,8.086910439851616,0.6359300476947536,1.2294647588765237,1.5633280339162694,1.5633280339162694,5.532591414944356,5.532591414944356,8.086910439851616,0.6359300476947536,1.5633280339162694,1.5633280339162694,1.5633280339162694,1.5633280339162694,1.5633280339162694,5.532591414944356,0
Vuelta,2018,6,Rolling,155.7,1399,41,175,50,0.2857142857142857,23,5.681818181818182,3.095696852922287,0.0,0.0,0.0,0.6679511881824021,1.7341040462427746,2.157996146435453,3.095696852922287,0.0,0.0,0.0,0.0,0.6679511881824021,1.0725754656390496,2.157996146435453,0
Vuelta,2018,7,Hilly_Difficult,185.7,2535,117,175,1,0.005714285714285714,27,6.6923076923076925,8.050619278406032,0.026925148088314487,0.026925148088314487,0.16155088852988692,2.622509423801831,4.905761981690899,4.905761981690899,8.050619278406032,0.026925148088314487,0.026925148088314487,0.026925148088314487,0.5815831987075929,2.5417339795368874,3.263327948303716,4.905761981690899,0
Vuelta,2018,8,Rolling,195.1,2112,48,174,52,0.2988505747126437,44,2.8372093023255816,3.521271143003588,0.0,0.0,0.0,0.44592516658124043,0.8610968733982574,1.6555612506406971,3.521271143003588,0.0,0.0,0.0,0.0,0.41004613018964636,0.5176832393644285,1.4197847257816505,0
Vuelta,2018,9,Mountain,200.8,4399,276,174,1,0.005747126436781609,70,2.5072463768115942,9.651394422310757,0.8416334661354581,1.0408366533864541,2.0667330677290834,5.318725099601593,6.6932270916334655,8.451195219123505,9.651394422310757,0.9063745019920318,1.0557768924302788,1.4741035856573705,2.5249003984063743,4.387450199203187,6.553784860557768,7.768924302788844,0
Vuelta,2019,11,Medium_Mountain,180.0,3168,137,165,1,0.006060606060606061,12,14.909090909090908,9.316666666666666,0.06666666666666667,6.194444444444445,6.194444444444445,6.194444444444445,6.194444444444445,6.194444444444445,9.316666666666666,0.06666666666666667,6.194444444444445,6.194444444444445,6.194444444444445,6.194444444444445,6.194444444444445,6.194444444444445,0
Vuelta,2019,12,Hilly_Difficult,171.4,2072,160,164,1,0.006097560975609756,35,4.794117647058823,8.051341890315053,0.1691948658109685,1.0618436406067677,1.3243873978996499,5.035005834305718,6.2777129521586925,6.2777129521586925,8.051341890315053,0.1808634772462077,1.0618436406067677,1.0618436406067677,2.2520420070011666,5.035005834305718,6.2777129521586925,6.2777129521586925,0
Vuelta,2019,13,Mountain,166.4,4179,287,163,2,0.012269938650306749,88,1.8505747126436782,10.450721153846153,0.40865384615384615,0.5528846153846154,2.199519230769231,6.6766826923076925,8.737980769230768,9.591346153846153,10.450721153846153,0.40865384615384615,1.0757211538461537,1.7427884615384615,3.9663461538461537,6.586538461538462,7.3076923076923075,9.591346153846153,0
Vuelta,2019,14,Rolling,188.0,2432,63,163,100,0.6134969325153374,32,2.032258064516129,3.6648936170212765,0.0,0.0,0.0,0.0,1.2287234042553192,3.521276595744681,3.6648936170212765,0.0,0.0,0.0,0.0,0.0,0.0,3.6117021276595747,0
Vuelta,2019,15,Mountain,154.4,4114,368,159,1,0.006289308176100629,66,2.4307692307692306,11.606217616580311,0.8678756476683938,1.4896373056994818,3.393782383419689,6.47020725388601,8.095854922279793,10.874352331606218,11.606217616580311,1.088082901554404,1.5803108808290154,2.5906735751295336,4.689119170984456,6.47020725388601,7.629533678756476,11.431347150259066,0
Vuelta,2019,16,High_Mountain,144.4,4114,326,159,1,0.006289308176100629,52,3.0980392156862746,13.836565096952908,0.9764542936288089,2.479224376731302,3.5457063711911356,9.681440443213296,11.662049861495845,11.662049861495845,13.836565096952908,1.0526315789473684,2.6592797783933517,3.310249307479224,4.909972299168975,8.947368421052632,10.38781163434903,12.493074792243767,0
Vuelta,2019,17,Rolling,219.6,2395,57,158,1,0.006329113924050633,35,4.617647058823529,9.157559198542806,0.009107468123861567,0.1366120218579235,1.5300546448087433,6.448087431693989,8.019125683060109,8.378870673952642,9.157559198542806,0.0273224043715847,0.28688524590163933,1.4981785063752278,4.335154826958106,5.17304189435337,6.448087431693989,9.157559198542806,0
Vuelta,2019,18,Medium_Mountain,178.2,3689,162,156,1,0.00641025641025641,22,7.380952380952381,9.73625140291807,0.4264870931537598,1.6273849607182942,4.910213243546577,7.250280583613917,7.962962962962964,9.287317620650954,9.73625140291807,1.2738496071829406,1.6273849607182942,4.910213243546577,4.910213243546577,7.250280583613917,7.250280583613917,9.298540965207632,0
Vuelta,2019,19,Rolling,165.2,1771,48,154,1,0.006493506493506494,53,2.9423076923076925,5.726392251815981,0.030266343825665863,0.030266343825665863,0.16343825665859565,1.6404358353510897,5.417675544794189,5.605326876513318,5.726392251815981,0.030266343825665863,0.030266343825665863,0.030266343825665863,0.2845036319612591,1.2893462469733656,2.1307506053268765,5.641646489104117,0
Vuelta,2019,2,Hilly_Difficult,199.6,3238,113,175,1,0.005714285714285714,18,10.235294117647058,7.925851703406813,0.18537074148296595,0.18537074148296595,0.5160320641282565,2.2545090180360723,2.960921843687375,5.541082164328658,7.925851703406813,0.18537074148296595,0.4809619238476954,0.5160320641282565,0.5160320641282565,2.2545090180360723,2.960921843687375,4.453907815631263,0
Vuelta,2019,20,Mountain,190.4,4559,242,153,1,0.006535947712418301,51,3.04,13.051470588235293,0.6092436974789915,0.8665966386554621,3.6134453781512605,10.92436974789916,12.205882352941176,12.205882352941176,13.051470588235293,0.625,1.4023109243697478,3.508403361344538,4.527310924369748,10.92436974789916,12.205882352941176,12.647058823529411,0
Vuelta,2019,3,Rolling,188.0,1730,65,174,141,0.8103448275862069,19,1.8333333333333333,3.4574468085106385,0.0,0.0,0.0,0.0,0.0,0.7074468085106383,3.4574468085106385,0.0,0.0,0.0,0.0,0.0,0.0,0.2393617021276596,0
Vuelta,2019,4,Flat,175.5,1233,27,173,104,0.6011560693641619,17,4.3125,5.766381766381766,0.0,0.0,0.0,0.0,1.3903133903133904,1.7777777777777777,5.766381766381766,0.0,0.0,0.0,0.0,0.0,0.0,1.3903133903133904,0
Vuelta,2019,5,Medium_Mountain,170.7,3764,270,172,1,0.005813953488372093,75,2.310810810810811,8.371411833626246,0.5916813122437025,0.8553016988869362,1.681312243702402,4.141769185705917,5.951962507322789,6.87170474516696,8.371411833626246,0.6209724663151729,0.8904510837727007,1.1599297012302285,2.032806092560047,3.268892794376099,4.704159343878149,6.87170474516696,0
Vuelta,2019,6,Medium_Mountain,198.9,3294,151,168,1,0.005952380952380952,50,3.4081632653061225,7.46606334841629,0.23629964806435394,1.7295123177476117,1.9155354449472095,3.6953242835595774,4.851684263448969,6.5610859728506785,7.46606334841629,0.7792860734037205,1.7295123177476117,1.7848164906988435,2.001005530417295,3.4741075917546507,3.861236802413273,6.5610859728506785,0
Vuelta,2019,7,Hilly_Difficult,183.2,2842,242,166,2,0.012048192771084338,94,1.7634408602150538,12.969432314410481,0.27838427947598254,0.6713973799126638,3.198689956331878,6.664847161572053,8.034934497816595,9.399563318777293,12.969432314410481,0.4366812227074236,1.091703056768559,2.0633187772925767,3.520742358078603,5.649563318777293,7.276200873362446,9.399563318777293,0
Vuelta,2019,8,Hilly_Difficult,166.9,2291,95,166,13,0.0783132530120482,20,8.052631578947368,7.878969442780107,0.0,0.347513481126423,3.3792690233672857,3.3792690233672857,3.582983822648292,6.0215698022768125,7.878969442780107,0.0,2.019173157579389,3.3792690233672857,3.3792690233672857,3.3792690233672857,3.3792690233672857,6.500898741761533,0
Vuelta,2019,9,Hilly_Difficult,94.4,3300,394,165,1,0.006060606060606061,68,2.4477611940298507,24.279661016949152,0.646186440677966,1.7796610169491525,8.813559322033898,18.029661016949152,20.60381355932203,20.60381355932203,24.279661016949152,1.0381355932203389,2.722457627118644,5.021186440677965,10.815677966101694,16.01694915254237,18.675847457627118,20.826271186440678,4
Vuelta,2020,1,Medium_Mountain,173.0,2975,209,172,6,0.03488372093023256,48,3.5319148936170213,7.820809248554913,0.23121387283236994,0.2947976878612717,1.6820809248554913,5.057803468208093,5.317919075144508,6.410404624277457,7.820809248554913,0.2947976878612717,0.44508670520231214,0.8208092485549133,2.6184971098265897,3.884393063583815,5.317919075144508,6.410404624277457,0
Vuelta,2020,10,Hilly_Difficult,185.0,2302,84,156,7,0.04487179487179487,49,3.1041666666666665,4.167567567567567,0.016216216216216217,0.016216216216216217,0.12432432432432433,0.5027027027027027,1.0918918918918918,1.8162162162162163,4.167567567567567,0.016216216216216217,0.016216216216216217,0.08108108108108109,0.17297297297297298,0.4810810810810811,0.7837837837837838,2.1243243243243244,0
Vuelta,2020,11,High_Mountain,170.0,5098,435,150,1,0.006666666666666667,60,2.5254237288135593,14.411764705882353,0.37058823529411766,0.4411764705882353,3.388235294117647,9.923529411764706,11.394117647058824,12.705882352941176,14.411764705882353,0.37058823529411766,0.611764705882353,1.7823529411764707,5.129411764705883,9.923529411764706,11.394117647058824,14.411764705882353,0
Vuelta,2020,12,Hilly_Difficult,109.4,3125,452,150,1,0.006666666666666667,81,1.8625,21.3345521023766,0.8683729433272395,2.0201096892138937,7.687385740402194,15.027422303473491,16.96526508226691,19.844606946983546,21.3345521023766,1.2340036563071297,2.4680073126142594,4.89945155393053,9.424131627056672,15.027422303473491,15.776965265082266,21.3345521023766,19
Vuelta,2020,14,Hilly_Difficult,204.7,3057,100,147,4,0.027210884353741496,34,4.333333333333333,7.503663898387885,0.9330727894479727,1.0942843185148998,1.2066438690766976,1.533952125061065,1.7782120175867124,3.356130923302394,7.503663898387885,1.0942843185148998,1.0942843185148998,1.1431362970200294,1.2896922325354176,1.533952125061065,1.6756228627259404,,0
Vuelta,2020,15,Mountain,230.8,4448,158,144,92,0.6388888888888888,12,4.7272727272727275,4.796360485268631,0.0,0.0,0.0,0.0,2.2097053726169844,3.617850953206239,4.796360485268631,0.0,0.0,0.0,0.0,0.0,2.2097053726169844,,0
Vuelta,2020,16,Medium_Mountain,162.0,2762,122,142,32,0.22535211267605634,27,4.230769230769231,6.592592592592593,0.0,0.0,0.08024691358024691,3.8518518518518516,5.685185185185185,6.592592592592593,6.592592592592593,0.0,0.0,0.0,0.5925925925925926,4.895061728395062,5.685185185185185,,0
Vuelta,2020,17,Mountain,178.2,4365,316,142,1,0.007042253521126761,55,2.611111111111111,16.885521885521886,0.8024691358024691,1.22334455667789,2.97979797979798,8.742985409652077,12.671156004489339,13.254769921436589,16.885521885521886,0.9876543209876544,1.2962962962962963,2.0650953984287317,5.527497194163861,9.573512906846242,11.784511784511785,,0
Vuelta,2020,18,Rolling,139.6,1492,30,141,80,0.5673758865248227,15,4.357142857142857,0.9455587392550143,0.0,0.0,0.0,0.0,0.25787965616045844,0.4871060171919771,0.9455587392550143,0.0,0.0,0.0,0.0,0.0,0.25787965616045844,,0
Vuelta,2020,2,Medium_Mountain,151.6,2435,171,170,1,0.0058823529411764705,19,9.38888888888889,8.463060686015831,0.1253298153034301,0.4023746701846966,4.1820580474934035,6.108179419525066,7.41424802110818,8.463060686015831,8.463060686015831,0.1253298153034301,0.4023746701846966,2.638522427440633,5.949868073878628,6.108179419525066,7.41424802110818,7.41424802110818,0
Vuelta,2020,3,Medium_Mountain,166.1,2779,117,168,3,0.017857142857142856,64,2.619047619047619,5.960264900662252,0.07224563515954245,0.30102347983142685,0.7706201083684527,3.0523780854906684,4.087898856110777,5.2438290186634555,5.960264900662252,0.1444912703190849,0.33112582781456956,0.5298013245033113,0.8970499698976521,2.5526791089704997,4.039735099337748,5.2438290186634555,0
Vuelta,2020,4,Flat,191.7,1160,15,166,102,0.6144578313253012,11,6.4,0.6572769953051644,0.0,0.0,0.0,0.0,0.21909233176838813,0.4277516953573292,0.6572769953051644,0.0,0.0,0.0,0.0,0.0,0.0,0.4277516953573292,0
Vuelta,2020,5,Medium_Mountain,184.4,3407,185,163,1,0.006134969325153374,21,8.1,6.908893709327549,0.7212581344902386,0.7212581344902386,0.7212581344902386,3.150759219088937,4.170281995661605,6.464208242950108,6.908893709327549,0.7212581344902386,0.7212581344902386,0.7212581344902386,0.7212581344902386,1.5726681127982647,4.170281995661605,6.8383947939262475,0
Vuelta,2020,6,Medium_Mountain,146.4,3020,185,162,1,0.006172839506172839,69,2.3676470588235294,14.97950819672131,0.32786885245901637,0.5532786885245902,1.325136612021858,4.972677595628415,7.042349726775956,7.329234972677595,14.97950819672131,0.3756830601092896,0.6693989071038251,0.9016393442622951,2.452185792349727,4.467213114754098,7.042349726775956,8.3948087431694,0
Vuelta,2020,7,Medium_Mountain,159.7,2657,142,159,1,0.006289308176100629,15,11.285714285714286,10.932999373825924,0.08140262993112085,0.3506574827802129,0.3506574827802129,4.232936756418285,4.232936756418285,6.3744520976831565,10.932999373825924,0.08140262993112085,0.3506574827802129,0.3506574827802129,0.3506574827802129,3.5942391984971827,4.232936756418285,6.3744520976831565,0
Vuelta,2020,8,Medium_Mountain,164.0,3021,249,156,1,0.00641025641025641,66,2.3846153846153846,11.067073170731707,0.32926829268292684,0.7621951219512195,3.7560975609756095,6.219512195121951,7.469512195121951,9.262195121951219,11.067073170731707,0.5914634146341463,1.2378048780487805,1.9695121951219512,4.597560975609756,5.884146341463414,7.030487804878049,9.804878048780488,0
Vuelta,2020,9,Flat,157.7,1163,18,156,110,0.7051282051282052,9,5.75,0.8623969562460368,0.0,0.0,0.0,0.0,0.35510462904248574,0.6975269499048827,0.8623969562460368,0.0,0.0,0.0,0.0,0.0,0.0,0.6975269499048827,0
Vuelta,2021,10,Hilly_Difficult,189.0,2390,134,170,1,0.0058823529411764705,31,5.633333333333334,8.100529100529101,0.2698412698412698,0.9629629629629629,3.947089947089947,6.661375661375661,6.883597883597884,8.100529100529101,8.100529100529101,0.2698412698412698,1.037037037037037,2.7301587301587302,4.142857142857143,6.28042328042328,6.883597883597884,8.100529100529101,0
Vuelta,2021,11,Medium_Mountain,133.6,2647,155,167,1,0.005988023952095809,66,2.5538461538461537,6.354790419161677,0.05239520958083833,0.1721556886227545,1.3173652694610778,4.1017964071856285,6.040419161676647,6.205089820359282,6.354790419161677,0.08233532934131736,0.1721556886227545,0.5164670658682635,1.5194610778443114,4.1017964071856285,5.172155688622754,6.205089820359282,0
Vuelta,2021,12,Hilly_Difficult,175.0,2018,107,166,39,0.23493975903614459,29,4.535714285714286,7.6,0.0,0.0,0.08,3.1542857142857144,4.988571428571428,5.542857142857143,7.6,0.0,0.0,0.0,0.24571428571428572,3.1542857142857144,4.142857142857143,5.542857142857143,0
Vuelta,2021,13,Flat,203.7,1645,22,164,2,0.012195121951219513,26,6.48,1.2371134020618557,0.014727540500736378,0.054000981836033385,0.054000981836033385,0.3190967108492882,0.4860088365243005,0.6872852233676976,1.2371134020618557,0.029455081001472757,0.054000981836033385,0.054000981836033385,0.054000981836033385,0.25527736867943057,0.38291605301914583,0.6872852233676976,0
Vuelta,2021,14,Mountain,165.7,3448,288,163,1,0.006134969325153374,61,2.7,12.31744115872058,0.63971031985516,3.7718768859384433,4.490042245021123,8.732649366324683,9.15509957754979,12.31744115872058,12.31744115872058,0.8147254073627037,3.796016898008449,3.9167169583584793,4.894387447193724,8.273989136994569,9.15509957754979,12.31744115872058,0
Vuelta,2021,15,Mountain,197.5,3860,167,160,1,0.00625,29,5.678571428571429,11.351898734177215,0.8962025316455696,0.8962025316455696,1.4886075949367088,6.8253164556962025,10.870886075949366,10.870886075949366,11.351898734177215,0.8962025316455696,0.9265822784810127,1.2,3.169620253164557,6.8253164556962025,8.820253164556963,10.870886075949366,0
Vuelta,2021,16,Hilly_Difficult,180.0,2279,81,157,89,0.5668789808917197,22,3.238095238095238,5.438888888888889,0.0,0.0,0.0,0.0,0.8777777777777778,1.3722222222222222,5.438888888888889,0.0,0.0,0.0,0.0,0.0,0.39444444444444443,2.1777777777777776,0
Vuelta,2021,17,Mountain,185.8,4519,366,152,1,0.006578947368421052,69,2.2205882352941178,14.644779332615714,0.511302475780409,1.5392895586652313,6.130247578040904,11.442411194833154,12.534983853606027,13.875134553283099,14.644779332615714,0.882669537136706,1.921420882669537,3.7944025834230355,8.568353067814854,11.437029063509149,12.47578040904198,14.644779332615714,0
Vuelta,2021,18,Mountain,162.6,4951,509,147,1,0.006802721088435374,78,1.896103896103896,15.092250922509226,0.35670356703567035,1.4575645756457565,4.212792127921279,9.600246002460025,13.31488314883149,14.563345633456334,15.092250922509226,0.41205412054120544,1.875768757687577,3.038130381303813,6.482164821648217,9.7539975399754,12.915129151291513,,0
Vuelta,2021,19,Medium_Mountain,191.2,3540,98,144,6,0.041666666666666664,21,6.9,8.294979079497908,0.026150627615062764,0.09414225941422595,0.09414225941422595,0.09414225941422595,0.6642259414225942,8.294979079497908,8.294979079497908,0.09414225941422595,0.09414225941422595,0.09414225941422595,0.09414225941422595,0.09414225941422595,0.5543933054393306,,0
